bus,time,powerCB,solarPowToB,gridPowToB,mainPowToB,eB
8,232,0.0,0.0,0.0,0.0,480.3204346901648
9,232,0.0,0.0,0.0,0.0,266.5691847264177
0,233,38.318950652868864,38.318950652868864,0.0,0.0,525.4971885834814
1,233,0.0,0.0,0.0,0.0,417.6
2,233,0.0,0.0,0.0,0.0,624.8088956091727
3,233,0.0,0.0,0.0,0.0,266.77394042492887
4,233,0.0,0.0,0.0,0.0,364.8000000000888
5,233,0.0,0.0,0.0,0.0,613.4694682183826
6,233,75.0,75.0,0.0,0.0,251.38630085546208
7,233,75.0,75.0,0.0,0.0,344.8897945546844
8,233,0.0,0.0,0.0,0.0,480.3204346901648
9,233,0.0,0.0,0.0,0.0,266.5691847264177
0,234,55.358713122279,55.358713122279,0.0,0.0,534.5021419869056
1,234,0.0,0.0,0.0,0.0,417.6
2,234,0.0,0.0,0.0,0.0,624.8088956091727
3,234,0.0,0.0,0.0,0.0,266.77394042492887
4,234,0.0,0.0,0.0,0.0,364.8000000000888
5,234,0.0,0.0,0.0,0.0,613.4694682183826
6,234,75.0,75.0,0.0,0.0,269.0113008554621
7,234,75.0,75.0,0.0,0.0,362.5147945546844
8,234,0.0,0.0,0.0,0.0,480.3204346901648
9,234,0.0,0.0,0.0,0.0,266.5691847264177
0,235,55.358713122279,55.358713122279,0.0,0.0,547.5114395706411
1,235,0.0,0.0,0.0,0.0,417.6
2,235,0.0,0.0,0.0,0.0,624.8088956091727
3,235,0.0,0.0,0.0,0.0,266.77394042492887
4,235,0.0,0.0,0.0,0.0,364.8000000000888
5,235,0.0,0.0,0.0,0.0,613.4694682183826
6,235,75.0,75.0,0.0,0.0,286.6363008554621
7,235,75.0,75.0,0.0,0.0,380.1397945546844
8,235,0.0,0.0,0.0,0.0,480.3204346901648
9,235,0.0,0.0,0.0,0.0,266.5691847264177
0,236,67.96441790281244,67.96441790281244,0.0,0.0,560.5207371543767
1,236,0.0,0.0,0.0,0.0,417.6
2,236,0.0,0.0,0.0,0.0,624.8088956091727
3,236,0.0,0.0,0.0,0.0,266.77394042492887
4,236,0.0,0.0,0.0,0.0,364.8000000000888
5,236,0.0,0.0,0.0,0.0,613.4694682183826
6,236,75.0,75.0,0.0,0.0,304.2613008554621
7,236,75.0,75.0,0.0,0.0,397.7647945546844
8,236,0.0,0.0,0.0,0.0,480.3204346901648
9,236,0.0,0.0,0.0,0.0,266.5691847264177
0,237,0.0,0.0,0.0,0.0,576.4923753615376
1,237,0.0,0.0,0.0,0.0,417.6
2,237,0.0,0.0,0.0,0.0,624.8088956091727
3,237,0.0,0.0,0.0,0.0,266.77394042492887
4,237,0.0,0.0,0.0,0.0,364.8000000000888
5,237,0.0,0.0,0.0,0.0,613.4694682183826
6,237,75.0,75.0,0.0,0.0,321.886300855462
7,237,75.0,75.0,0.0,0.0,415.3897945546844
8,237,0.0,0.0,0.0,0.0,480.3204346901648
9,237,67.96441790281244,67.96441790281244,0.0,0.0,266.5691847264177
0,238,0.0,0.0,0.0,0.0,576.4923753615376
1,238,0.0,0.0,0.0,0.0,417.6
2,238,0.0,0.0,0.0,0.0,624.8088956091727
3,238,0.0,0.0,0.0,0.0,266.77394042492887
4,238,0.0,0.0,0.0,0.0,364.8000000000888
5,238,0.0,0.0,0.0,0.0,613.4694682183826
6,238,75.0,75.0,0.0,0.0,339.511300855462
7,238,75.0,75.0,0.0,0.0,433.0147945546844
8,238,0.0,0.0,0.0,0.0,480.3204346901648
9,238,75.0,75.0,0.0,0.0,282.5408229335786
0,239,0.0,0.0,0.0,0.0,576.4923753615376
1,239,0.0,0.0,0.0,0.0,417.6
2,239,0.0,0.0,0.0,0.0,624.8088956091727
3,239,0.0,0.0,0.0,0.0,266.77394042492887
4,239,0.0,0.0,0.0,0.0,364.8000000000888
5,239,0.0,0.0,0.0,0.0,613.4694682183826
6,239,75.0,75.0,0.0,0.0,357.136300855462
7,239,75.0,75.0,0.0,0.0,450.6397945546844
8,239,0.0,0.0,0.0,0.0,480.3204346901648
9,239,75.0,75.0,0.0,0.0,300.1658229335786
0,240,0.0,0.0,0.0,0.0,576.4923753615376
1,240,0.0,0.0,0.0,0.0,417.6
2,240,0.0,0.0,0.0,0.0,624.8088956091727
3,240,0.0,0.0,0.0,0.0,266.77394042492887
4,240,0.0,0.0,0.0,0.0,364.8000000000888
5,240,0.0,0.0,0.0,0.0,613.4694682183826
6,240,75.0,75.0,0.0,0.0,374.761300855462
7,240,75.0,75.0,0.0,0.0,468.2647945546844
8,240,0.0,0.0,0.0,0.0,480.3204346901648
9,240,75.0,75.0,0.0,0.0,317.7908229335786
0,241,0.0,0.0,0.0,0.0,576.4923753615376
1,241,0.0,0.0,0.0,0.0,417.6
2,241,0.0,0.0,0.0,0.0,624.8088956091727
3,241,0.0,0.0,0.0,0.0,266.77394042492887
4,241,0.0,0.0,0.0,0.0,364.8000000000888
5,241,0.0,0.0,0.0,0.0,613.4694682183826
6,241,75.0,75.0,0.0,0.0,392.386300855462
7,241,75.0,75.0,0.0,0.0,485.8897945546844
8,241,0.0,0.0,0.0,0.0,480.3204346901648
9,241,75.0,75.0,0.0,0.0,335.4158229335786
0,242,0.0,0.0,0.0,0.0,576.4923753615376
1,242,0.0,0.0,0.0,0.0,417.6
2,242,0.0,0.0,0.0,0.0,624.8088956091727
3,242,0.0,0.0,0.0,0.0,266.77394042492887
4,242,0.0,0.0,0.0,0.0,364.8000000000888
5,242,0.0,0.0,0.0,0.0,613.4694682183826
6,242,75.0,75.0,0.0,0.0,410.011300855462
7,242,75.0,75.0,0.0,0.0,503.5147945546844
8,242,0.0,0.0,0.0,0.0,480.3204346901648
9,242,75.0,75.0,0.0,0.0,353.0408229335786
0,243,0.0,0.0,0.0,0.0,576.4923753615376
1,243,0.0,0.0,0.0,0.0,417.6
2,243,0.0,0.0,0.0,0.0,624.8088956091727
3,243,0.0,0.0,0.0,0.0,266.77394042492887
4,243,0.0,0.0,0.0,0.0,364.8000000000888
5,243,0.0,0.0,0.0,0.0,613.4694682183826
6,243,75.0,75.0,0.0,0.0,427.636300855462
7,243,75.0,75.0,0.0,0.0,521.1397945546844
8,243,0.0,0.0,0.0,0.0,480.3204346901648
9,243,75.0,75.0,0.0,0.0,370.6658229335786
0,244,0.0,0.0,0.0,0.0,576.4923753615376
1,244,0.0,0.0,0.0,0.0,417.6
2,244,0.0,0.0,0.0,0.0,624.8088956091727
3,244,0.0,0.0,0.0,0.0,266.77394042492887
4,244,0.0,0.0,0.0,0.0,364.8000000000888
5,244,0.0,0.0,0.0,0.0,613.4694682183826
6,244,75.0,75.0,0.0,0.0,445.261300855462
7,244,75.0,75.0,0.0,0.0,538.7647945546844
8,244,0.0,0.0,0.0,0.0,480.3204346901648
9,244,75.0,75.0,0.0,0.0,388.2908229335786
0,245,0.0,0.0,0.0,0.0,576.4923753615376
1,245,0.0,0.0,0.0,0.0,417.6
2,245,0.0,0.0,0.0,0.0,624.8088956091727
3,245,0.0,0.0,0.0,0.0,266.77394042492887
4,245,0.0,0.0,0.0,0.0,364.8000000000888
5,245,0.0,0.0,0.0,0.0,613.4694682183826
6,245,75.0,75.0,0.0,0.0,462.886300855462
7,245,75.0,75.0,0.0,0.0,556.3897945546844
8,245,0.0,0.0,0.0,0.0,480.3204346901648
9,245,75.0,75.0,0.0,0.0,405.9158229335786
0,246,0.0,0.0,0.0,0.0,576.4923753615376
1,246,0.0,0.0,0.0,0.0,417.6
2,246,0.0,0.0,0.0,0.0,624.8088956091727
3,246,0.0,0.0,0.0,0.0,266.77394042492887
4,246,0.0,0.0,0.0,0.0,364.8000000000888
5,246,0.0,0.0,0.0,0.0,613.4694682183826
6,246,75.0,75.0,0.0,0.0,480.511300855462
7,246,75.0,75.0,0.0,0.0,574.0147945546844
8,246,0.0,0.0,0.0,0.0,480.3204346901648
9,246,66.11962751338208,66.11962751338208,0.0,0.0,423.5408229335786
0,247,0.0,0.0,0.0,0.0,576.4923753615376
1,247,0.0,0.0,0.0,0.0,417.6
2,247,0.0,0.0,0.0,0.0,624.8088956091727
3,247,0.0,0.0,0.0,0.0,266.77394042492887
4,247,0.0,0.0,0.0,0.0,364.8000000000888
5,247,0.0,0.0,0.0,0.0,613.4694682183826
6,247,66.11962751338208,66.11962751338208,0.0,0.0,498.136300855462
7,247,75.0,75.0,0.0,0.0,591.6397945546844
8,247,0.0,0.0,0.0,0.0,480.3204346901648
9,247,75.0,75.0,0.0,0.0,439.0789353992234
0,248,0.0,0.0,0.0,0.0,576.4923753615376
1,248,0.0,0.0,0.0,0.0,417.6
2,248,0.0,0.0,0.0,0.0,624.8088956091727
3,248,0.0,0.0,0.0,0.0,266.77394042492887
4,248,0.0,0.0,0.0,0.0,364.8000000000888
5,248,0.0,0.0,0.0,0.0,613.4694682183826
6,248,54.468770771949025,54.468770771949025,0.0,0.0,513.6744133211068
7,248,75.0,75.0,0.0,0.0,609.2647945546844
8,248,0.0,0.0,0.0,0.0,480.3204346901648
9,248,73.00692128964731,73.00692128964731,0.0,0.0,456.7039353992234
0,249,0.0,0.0,0.0,0.0,576.4923753615376
1,249,0.0,0.0,0.0,0.0,417.6
2,249,0.0,0.0,0.0,0.0,624.8088956091727
3,249,0.0,0.0,0.0,0.0,266.77394042492887
4,249,0.0,0.0,0.0,0.0,364.8000000000888
5,249,0.0,0.0,0.0,0.0,613.4694682183826
6,249,75.0,75.0,0.0,0.0,526.4745744525148
7,249,75.0,75.0,0.0,0.0,626.8897945546844
8,249,0.0,0.0,0.0,0.0,480.3204346901648
9,249,52.47569206159642,52.475692061596334,0.0,0.0,473.8605619022905
0,250,0.0,0.0,0.0,0.0,576.4923753615376
1,250,0.0,0.0,0.0,0.0,417.6
2,250,0.0,0.0,0.0,0.0,624.8088956091727
3,250,75.0,75.0,0.0,0.0,266.77394042492887
4,250,0.0,0.0,0.0,0.0,364.8000000000888
5,250,0.0,0.0,0.0,0.0,613.4694682183826
6,250,35.312177457636295,35.312177457636295,0.0,0.0,544.0995744525148
7,250,0.0,0.0,0.0,0.0,644.5147945546844
8,250,0.0,0.0,0.0,0.0,480.3204346901648
9,250,75.0,75.0,0.0,0.0,486.1923495367656
0,251,0.0,0.0,0.0,0.0,576.4923753615376
1,251,0.0,0.0,0.0,0.0,417.6
2,251,0.0,0.0,0.0,0.0,624.8088956091727
3,251,75.0,75.0,0.0,0.0,284.39894042492887
4,251,0.0,0.0,0.0,0.0,364.8000000000888
5,251,0.0,0.0,0.0,0.0,613.4694682183826
6,251,35.312177457636295,35.312177457636295,0.0,0.0,552.3979361550594
7,251,0.0,0.0,0.0,0.0,644.5147945546844
8,251,0.0,0.0,0.0,0.0,480.3204346901648
9,251,75.0,75.0,0.0,0.0,503.8173495367656
0,252,0.0,0.0,0.0,0.0,576.4923753615376
1,252,0.0,0.0,0.0,0.0,417.6
2,252,0.0,0.0,0.0,0.0,624.8088956091727
3,252,75.0,75.0,0.0,0.0,302.02394042492887
4,252,0.0,0.0,0.0,0.0,364.8000000000888
5,252,0.0,0.0,0.0,0.0,613.4694682183826
6,252,75.0,75.0,0.0,0.0,560.6962978576039
7,252,0.0,0.0,0.0,0.0,644.5147945546844
8,252,0.0,0.0,0.0,0.0,480.3204346901648
9,252,14.46348965440896,14.46348965440896,0.0,0.0,521.4423495367656
0,253,0.0,0.0,0.0,0.0,576.4923753615376
1,253,0.0,0.0,0.0,0.0,417.6
2,253,0.0,0.0,0.0,0.0,624.8088956091727
3,253,75.0,75.0,0.0,0.0,319.64894042492887
4,253,0.0,0.0,0.0,0.0,364.8000000000888
5,253,0.0,0.0,0.0,0.0,613.4694682183826
6,253,75.0,75.0,0.0,0.0,578.3212978576039
7,253,0.0,0.0,0.0,0.0,644.5147945546844
8,253,0.0,0.0,0.0,0.0,480.3204346901648
9,253,14.46348965440896,14.46348965440896,0.0,0.0,524.8412696055517
0,254,0.0,0.0,0.0,0.0,576.4923753615376
1,254,0.0,0.0,0.0,0.0,417.6
2,254,0.0,0.0,0.0,0.0,624.8088956091727
3,254,75.0,75.0,0.0,0.0,337.27394042492887
4,254,0.0,0.0,0.0,0.0,364.8000000000888
5,254,0.0,0.0,0.0,0.0,613.4694682183826
6,254,27.861378572867125,27.861378572867125,0.0,0.0,595.9462978576039
7,254,0.0,0.0,0.0,0.0,644.5147945546844
8,254,0.0,0.0,0.0,0.0,480.3204346901648
9,254,0.0,0.0,0.0,0.0,528.2401896743378
0,255,0.0,0.0,0.0,0.0,576.4923753615376
1,255,0.0,0.0,0.0,0.0,417.6
2,255,0.0,0.0,0.0,0.0,624.8088956091727
3,255,75.0,75.0,0.0,0.0,354.89894042492887
4,255,0.0,0.0,0.0,0.0,364.8000000000888
5,255,0.0,0.0,0.0,0.0,613.4694682183826
6,255,27.861378572867125,27.861378572867125,0.0,0.0,602.4937218222277
7,255,0.0,0.0,0.0,0.0,644.5147945546844
8,255,0.0,0.0,0.0,0.0,480.3204346901648
9,255,0.0,0.0,0.0,0.0,528.2401896743378
0,256,0.0,0.0,0.0,0.0,576.4923753615376
1,256,0.0,0.0,0.0,0.0,417.6
2,256,0.0,0.0,0.0,0.0,624.8088956091727
3,256,34.11315017452743,34.11315017452743,0.0,0.0,372.52394042492887
4,256,0.0,0.0,0.0,0.0,364.8000000000888
5,256,0.0,0.0,0.0,0.0,613.4694682183826
6,256,0.0,0.0,0.0,0.0,609.0411457868514
7,256,0.0,0.0,0.0,0.0,644.5147945546844
8,256,0.0,0.0,0.0,0.0,480.3204346901648
9,256,0.0,0.0,0.0,0.0,528.2401896743378
0,257,0.0,0.0,0.0,0.0,576.4923753615376
1,257,0.0,0.0,0.0,0.0,417.6
2,257,0.0,0.0,0.0,0.0,624.8088956091727
3,257,34.11315017452743,34.11315017452743,0.0,0.0,380.5405307159428
4,257,0.0,0.0,0.0,0.0,364.8000000000888
5,257,0.0,0.0,0.0,0.0,613.4694682183826
6,257,0.0,0.0,0.0,0.0,609.0411457868514
7,257,0.0,0.0,0.0,0.0,644.5147945546844
8,257,0.0,0.0,0.0,0.0,480.3204346901648
9,257,0.0,0.0,0.0,0.0,528.2401896743378
0,258,0.0,0.0,0.0,0.0,576.4923753615376
1,258,0.0,0.0,0.0,0.0,417.6
2,258,0.0,0.0,0.0,0.0,624.8088956091727
3,258,75.0,75.0,0.0,0.0,388.5571210069568
4,258,0.0,0.0,0.0,0.0,364.8000000000888
5,258,0.0,0.0,0.0,0.0,613.4694682183826
6,258,0.0,0.0,0.0,0.0,609.0411457868514
7,258,0.0,0.0,0.0,0.0,644.5147945546844
8,258,0.0,0.0,0.0,0.0,480.3204346901648
9,258,13.735389935414787,13.735389935414872,0.0,0.0,528.2401896743378
0,259,0.0,0.0,0.0,0.0,576.4923753615376
1,259,0.0,0.0,0.0,0.0,417.6
2,259,0.0,0.0,0.0,0.0,624.8088956091727
3,259,75.0,75.0,0.0,0.0,406.1821210069568
4,259,0.0,0.0,0.0,0.0,364.8000000000888
5,259,0.0,0.0,0.0,0.0,613.4694682183826
6,259,0.0,0.0,0.0,0.0,609.0411457868514
7,259,0.0,0.0,0.0,0.0,644.5147945546844
8,259,0.0,0.0,0.0,0.0,480.3204346901648
9,259,13.735389935414872,13.735389935414872,0.0,0.0,531.4680063091603
0,260,0.0,0.0,0.0,0.0,576.4923753615376
1,260,0.0,0.0,0.0,0.0,417.6
2,260,0.0,0.0,0.0,0.0,624.8088956091727
3,260,0.0,0.0,0.0,0.0,423.8071210069568
4,260,0.0,0.0,0.0,0.0,364.8000000000888
5,260,0.0,0.0,0.0,0.0,613.4694682183826
6,260,0.0,0.0,0.0,0.0,609.0411457868514
7,260,0.0,0.0,0.0,0.0,644.5147945546844
8,260,0.0,0.0,0.0,0.0,480.3204346901648
9,260,61.903439867409126,61.903439867409126,0.0,0.0,534.6958229439828
0,261,0.0,0.0,0.0,0.0,576.4923753615376
1,261,0.0,0.0,0.0,0.0,417.6
2,261,0.0,0.0,0.0,0.0,624.8088956091727
3,261,0.0,0.0,0.0,0.0,423.8071210069568
4,261,0.0,0.0,0.0,0.0,364.8000000000888
5,261,0.0,0.0,0.0,0.0,613.4694682183826
6,261,0.0,0.0,0.0,0.0,609.0411457868514
7,261,0.0,0.0,0.0,0.0,644.5147945546844
8,261,0.0,0.0,0.0,0.0,480.3204346901648
9,261,61.90343986740845,61.903439867409126,0.0,0.0,549.243131312824
0,262,0.0,0.0,0.0,0.0,576.4923753615376
1,262,0.0,0.0,0.0,0.0,417.6
2,262,0.0,0.0,0.0,0.0,624.8088956091727
3,262,0.0,0.0,0.0,0.0,423.8071210069568
4,262,0.0,0.0,0.0,0.0,364.8000000000888
5,262,0.0,0.0,0.0,0.0,613.4694682183826
6,262,0.0,0.0,0.0,0.0,609.0411457868514
7,262,0.0,0.0,0.0,0.0,644.5147945546844
8,262,0.0,0.0,0.0,0.0,480.3204346901648
9,262,36.31379356887366,36.31379356887366,0.0,0.0,563.790439681665
0,263,0.0,0.0,0.0,0.0,576.4923753615376
1,263,0.0,0.0,0.0,0.0,417.6
2,263,0.0,0.0,0.0,0.0,624.8088956091727
3,263,0.0,0.0,0.0,0.0,423.8071210069568
4,263,0.0,0.0,0.0,0.0,364.8000000000888
5,263,0.0,0.0,0.0,0.0,613.4694682183826
6,263,0.0,0.0,0.0,0.0,609.0411457868514
7,263,0.0,0.0,0.0,0.0,497.1147945546844
8,263,0.0,0.0,0.0,0.0,480.3204346901648
9,263,36.313793568873734,36.31379356887366,0.0,0.0,572.3241811703504
0,264,0.0,0.0,0.0,0.0,576.4923753615376
1,264,0.0,0.0,0.0,0.0,417.6
2,264,0.0,0.0,0.0,0.0,624.8088956091727
3,264,0.0,0.0,0.0,0.0,423.8071210069568
4,264,0.0,0.0,0.0,0.0,364.8000000000888
5,264,0.0,0.0,0.0,0.0,613.4694682183826
6,264,0.0,0.0,0.0,0.0,609.0411457868514
7,264,0.0,0.0,0.0,0.0,497.1147945546844
8,264,0.0,0.0,0.0,0.0,480.3204346901648
9,264,14.002676031116511,14.002676031116511,0.0,0.0,580.8579226590357
0,265,0.0,0.0,0.0,0.0,576.4923753615376
1,265,0.0,0.0,0.0,0.0,417.6
2,265,0.0,0.0,0.0,0.0,624.8088956091727
3,265,0.0,0.0,0.0,0.0,423.8071210069568
4,265,0.0,0.0,0.0,0.0,364.8000000000888
5,265,0.0,0.0,0.0,0.0,403.66946821838263
6,265,0.0,0.0,0.0,0.0,609.0411457868514
7,265,0.0,0.0,0.0,0.0,497.1147945546844
8,265,0.0,0.0,0.0,0.0,480.3204346901648
9,265,14.002676031116607,14.002676031116511,0.0,0.0,584.1485515263481
0,266,0.0,0.0,0.0,0.0,576.4923753615376
1,266,0.0,0.0,0.0,0.0,417.6
2,266,0.0,0.0,0.0,0.0,624.8088956091727
3,266,0.0,0.0,0.0,0.0,423.8071210069568
4,266,0.0,0.0,0.0,0.0,364.8000000000888
5,266,0.0,0.0,0.0,0.0,403.66946821838263
6,266,0.0,0.0,0.0,0.0,609.0411457868514
7,266,0.0,0.0,0.0,0.0,497.1147945546844
8,266,0.0,0.0,0.0,0.0,480.3204346901648
9,266,0.0,0.0,0.0,0.0,587.4391803936605
0,267,0.0,0.0,0.0,0.0,576.4923753615376
1,267,0.0,0.0,0.0,0.0,417.6
2,267,0.0,0.0,0.0,0.0,415.80889560917274
3,267,0.0,0.0,0.0,0.0,423.8071210069568
4,267,0.0,0.0,0.0,0.0,364.8000000000888
5,267,0.0,0.0,0.0,0.0,403.66946821838263
6,267,0.0,0.0,0.0,0.0,609.0411457868514
7,267,0.0,0.0,0.0,0.0,497.1147945546844
8,267,0.0,0.0,0.0,0.0,480.3204346901648
9,267,0.0,0.0,0.0,0.0,587.4391803936605
0,268,0.0,0.0,0.0,0.0,382.0923753615376
1,268,0.0,0.0,0.0,0.0,160.20000000000005
2,268,0.0,0.0,0.0,0.0,415.80889560917274
3,268,0.0,0.0,0.0,0.0,423.8071210069568
4,268,0.0,0.0,0.0,0.0,364.8000000000888
5,268,0.0,0.0,0.0,0.0,403.66946821838263
6,268,0.0,0.0,0.0,0.0,609.0411457868514
7,268,0.0,0.0,0.0,0.0,497.1147945546844
8,268,0.0,0.0,0.0,0.0,480.3204346901648
9,268,0.0,0.0,0.0,0.0,587.4391803936605
0,269,0.0,0.0,0.0,0.0,382.0923753615376
1,269,0.0,0.0,0.0,0.0,160.20000000000005
2,269,0.0,0.0,0.0,0.0,415.80889560917274
3,269,0.0,0.0,0.0,0.0,423.8071210069568
4,269,0.0,0.0,0.0,0.0,364.8000000000888
5,269,0.0,0.0,0.0,0.0,403.66946821838263
6,269,0.0,0.0,0.0,0.0,609.0411457868514
7,269,0.0,0.0,0.0,0.0,497.1147945546844
8,269,0.0,0.0,0.0,0.0,480.3204346901648
9,269,0.0,0.0,0.0,0.0,587.4391803936605
0,270,0.0,0.0,0.0,0.0,382.0923753615376
1,270,0.0,0.0,0.0,0.0,160.20000000000005
2,270,0.0,0.0,0.0,0.0,415.80889560917274
3,270,0.0,0.0,0.0,0.0,423.8071210069568
4,270,0.0,0.0,0.0,0.0,364.8000000000888
5,270,0.0,0.0,0.0,0.0,403.66946821838263
6,270,0.0,0.0,0.0,0.0,609.0411457868514
7,270,0.0,0.0,0.0,0.0,497.1147945546844
8,270,0.0,0.0,0.0,0.0,480.3204346901648
9,270,0.0,0.0,0.0,0.0,587.4391803936605
0,271,0.0,0.0,0.0,0.0,382.0923753615376
1,271,0.0,0.0,0.0,0.0,160.20000000000005
2,271,0.0,0.0,0.0,0.0,415.80889560917274
3,271,0.0,0.0,0.0,0.0,423.8071210069568
4,271,0.0,0.0,0.0,0.0,364.8000000000888
5,271,0.0,0.0,0.0,0.0,403.66946821838263
6,271,0.0,0.0,0.0,0.0,609.0411457868514
7,271,0.0,0.0,0.0,0.0,497.1147945546844
8,271,0.0,0.0,0.0,0.0,480.3204346901648
9,271,0.0,0.0,0.0,0.0,587.4391803936605
0,272,0.0,0.0,0.0,0.0,382.0923753615376
1,272,0.0,0.0,0.0,0.0,160.20000000000005
2,272,0.0,0.0,0.0,0.0,415.80889560917274
3,272,0.0,0.0,0.0,0.0,423.8071210069568
4,272,0.0,0.0,0.0,0.0,364.8000000000888
5,272,0.0,0.0,0.0,0.0,403.66946821838263
6,272,0.0,0.0,0.0,0.0,609.0411457868514
7,272,0.0,0.0,0.0,0.0,497.1147945546844
8,272,0.0,0.0,0.0,0.0,480.3204346901648
9,272,0.0,0.0,0.0,0.0,587.4391803936605
0,273,0.0,0.0,0.0,0.0,382.0923753615376
1,273,0.0,0.0,0.0,0.0,160.20000000000005
2,273,0.0,0.0,0.0,0.0,415.80889560917274
3,273,0.0,0.0,0.0,0.0,423.8071210069568
4,273,0.0,0.0,0.0,0.0,364.8000000000888
5,273,0.0,0.0,0.0,0.0,403.66946821838263
6,273,0.0,0.0,0.0,0.0,609.0411457868514
7,273,0.0,0.0,0.0,0.0,497.1147945546844
8,273,0.0,0.0,0.0,0.0,283.9204346901648
9,273,0.0,0.0,0.0,0.0,587.4391803936605
0,274,0.0,0.0,0.0,0.0,382.0923753615376
1,274,0.0,0.0,0.0,0.0,160.20000000000005
2,274,0.0,0.0,0.0,0.0,415.80889560917274
3,274,0.0,0.0,0.0,0.0,423.8071210069568
4,274,0.0,0.0,0.0,0.0,364.8000000000888
5,274,0.0,0.0,0.0,0.0,403.66946821838263
6,274,0.0,0.0,0.0,0.0,609.0411457868514
7,274,0.0,0.0,0.0,0.0,497.1147945546844
8,274,0.0,0.0,0.0,0.0,283.9204346901648
9,274,0.0,0.0,0.0,0.0,587.4391803936605
0,275,0.0,0.0,0.0,0.0,382.0923753615376
1,275,0.0,0.0,0.0,0.0,160.20000000000005
2,275,0.0,0.0,0.0,0.0,415.80889560917274
3,275,0.0,0.0,0.0,0.0,423.8071210069568
4,275,0.0,0.0,0.0,0.0,364.8000000000888
5,275,0.0,0.0,0.0,0.0,403.66946821838263
6,275,0.0,0.0,0.0,0.0,609.0411457868514
7,275,0.0,0.0,0.0,0.0,497.1147945546844
8,275,0.0,0.0,0.0,0.0,283.9204346901648
9,275,0.0,0.0,0.0,0.0,587.4391803936605
0,276,0.0,0.0,0.0,0.0,382.0923753615376
1,276,0.0,0.0,0.0,0.0,160.20000000000005
2,276,0.0,0.0,0.0,0.0,415.80889560917274
3,276,0.0,0.0,0.0,0.0,423.8071210069568
4,276,0.0,0.0,0.0,0.0,364.8000000000888
5,276,0.0,0.0,0.0,0.0,403.66946821838263
6,276,0.0,0.0,0.0,0.0,609.0411457868514
7,276,0.0,0.0,0.0,0.0,497.1147945546844
8,276,0.0,0.0,0.0,0.0,283.9204346901648
9,276,0.0,0.0,0.0,0.0,587.4391803936605
0,277,0.0,0.0,0.0,0.0,382.0923753615376
1,277,0.0,0.0,0.0,0.0,160.20000000000005
2,277,0.0,0.0,0.0,0.0,415.80889560917274
3,277,0.0,0.0,0.0,0.0,423.8071210069568
4,277,0.0,0.0,0.0,0.0,364.8000000000888
5,277,0.0,0.0,0.0,0.0,403.66946821838263
6,277,0.0,0.0,0.0,0.0,609.0411457868514
7,277,0.0,0.0,0.0,0.0,497.1147945546844
8,277,0.0,0.0,0.0,0.0,283.9204346901648
9,277,0.0,0.0,0.0,0.0,587.4391803936605
0,278,0.0,0.0,0.0,0.0,382.0923753615376
1,278,0.0,0.0,0.0,0.0,160.20000000000005
2,278,0.0,0.0,0.0,0.0,415.80889560917274
3,278,0.0,0.0,0.0,0.0,423.8071210069568
4,278,0.0,0.0,0.0,0.0,364.8000000000888
5,278,0.0,0.0,0.0,0.0,403.66946821838263
6,278,0.0,0.0,0.0,0.0,609.0411457868514
7,278,0.0,0.0,0.0,0.0,497.1147945546844
8,278,0.0,0.0,0.0,0.0,283.9204346901648
9,278,0.0,0.0,0.0,0.0,587.4391803936605
0,279,0.0,0.0,0.0,0.0,382.0923753615376
1,279,75.0,0.0,75.0,0.0,160.20000000000005
2,279,0.0,0.0,0.0,0.0,415.80889560917274
3,279,0.0,0.0,0.0,0.0,423.8071210069568
4,279,0.0,0.0,0.0,0.0,364.8000000000888
5,279,0.0,0.0,0.0,0.0,403.66946821838263
6,279,0.0,0.0,0.0,0.0,609.0411457868514
7,279,0.0,0.0,0.0,0.0,497.1147945546844
8,279,0.0,0.0,0.0,0.0,283.9204346901648
9,279,0.0,0.0,0.0,0.0,587.4391803936605
0,280,0.0,0.0,0.0,0.0,382.0923753615376
1,280,29.68131006405927,0.0,29.68131006405927,0.0,177.82500000000005
2,280,0.0,0.0,0.0,0.0,415.80889560917274
3,280,0.0,0.0,0.0,0.0,423.8071210069568
4,280,0.0,0.0,0.0,0.0,364.8000000000888
5,280,0.0,0.0,0.0,0.0,403.66946821838263
6,280,0.0,0.0,0.0,0.0,609.0411457868514
7,280,0.0,0.0,0.0,0.0,497.1147945546844
8,280,0.0,0.0,0.0,0.0,283.9204346901648
9,280,0.0,0.0,0.0,0.0,587.4391803936605
0,281,0.0,0.0,0.0,0.0,382.0923753615376
1,281,0.0,0.0,0.0,0.0,184.80010786505397
2,281,0.0,0.0,0.0,0.0,415.80889560917274
3,281,0.0,0.0,0.0,0.0,423.8071210069568
4,281,0.0,0.0,0.0,0.0,364.8000000000888
5,281,0.0,0.0,0.0,0.0,403.66946821838263
6,281,0.0,0.0,0.0,0.0,609.0411457868514
7,281,0.0,0.0,0.0,0.0,497.1147945546844
8,281,0.0,0.0,0.0,0.0,283.9204346901648
9,281,0.0,0.0,0.0,0.0,587.4391803936605
0,282,0.0,0.0,0.0,0.0,382.0923753615376
1,282,0.0,0.0,0.0,0.0,184.80010786505397
2,282,0.0,0.0,0.0,0.0,415.80889560917274
3,282,0.0,0.0,0.0,0.0,423.8071210069568
